0.046285	-1.747489	0.022572	127.838586	-0.016954	-0.578736	-0.037272	1.227749	2.227247	127.832350	0.571597	129.719481	1.629812	-2.031069	-0.080790	133.328291
0.031017	-2.157927	0.014948	136.617008	-0.001692	-0.332006	-0.029651	2.128195	2.171695	134.897854	0.555309	136.736522	1.627626	-0.634879	-0.078608	139.314112
0.029926	-1.911640	0.002968	142.359916	0.008122	-0.989912	-0.045983	1.391434	2.308942	144.674427	0.590056	146.011951	1.712886	-1.456181	-0.082971	144.644038
0.024473	-2.322078	-0.003566	148.184914	0.021204	0.408183	-0.037272	1.800706	2.178230	152.397206	0.563996	154.480822	1.589368	-1.374123	-0.080790	152.187910
0.026655	-1.337051	-0.003566	154.748238	0.010302	0.079170	-0.038362	0.736576	2.067125	160.366360	0.549880	161.981845	1.519412	-1.702596	-0.104786	158.911793
0.002661	-2.240062	-0.000298	161.721769	0.011393	-0.414170	-0.032918	2.455565	2.119410	167.267456	0.553138	168.918183	1.565321	-0.799116	-0.110239	166.947705
0.015749	-2.157927	0.007325	170.418102	0.015753	-0.578736	-0.043806	1.718923	2.111785	175.811681	0.553138	176.661197	1.505202	-1.209767	-0.123330	174.901571
0.024473	-2.650499	-0.013369	177.309544	0.020113	-0.414170	-0.041628	1.473336	1.643400	180.987563	0.444552	182.710391	1.125904	-1.538359	-0.135327	183.921446
0.019020	-1.172900	-0.006834	185.595788	0.029927	0.079170	-0.038362	1.391434	1.098767	183.287968	0.322937	184.484797	0.702884	-1.784774	-0.160414	189.989433
-0.011516	-1.911640	-0.011189	191.666815	0.032107	-0.743182	-0.032918	1.309651	0.719701	183.041474	0.238240	184.162103	0.446012	-0.717057	-0.153869	194.171303
-0.038782	-2.322078	-0.030794	196.999515	0.069175	-0.496453	-0.031828	2.128195	0.486599	183.863039	0.185032	184.726789	0.243793	-1.291945	-0.140781	194.581298
-0.064957	-2.075791	-0.065645	196.999515	0.110605	-0.907629	-0.044895	1.309651	0.175069	184.848893	0.117710	186.904475	0.009875	-1.784774	-0.124419	193.843356
-0.100948	-2.157927	-0.086339	194.702328	0.141132	0.325900	-0.038362	1.473336	-0.210532	185.834747	0.034099	187.711034	-0.307118	-1.784774	-0.134237	191.219416
-0.123850	-1.747489	-0.093962	191.010578	0.153124	-0.085276	-0.028563	1.145847	-0.572168	185.259675	-0.045168	186.581781	-0.578201	-1.127708	-0.128783	188.349456
-0.145662	-2.322078	-0.101585	186.170055	0.161846	-0.414170	-0.029651	2.128195	-0.724666	183.945243	-0.070142	184.726789	-0.676578	-1.045530	-0.137508	185.643469
-0.133666	-2.157927	-0.096140	182.314126	0.164027	-0.414170	-0.032918	1.800706	-0.682185	180.987563	-0.056027	182.065120	-0.630668	-1.702596	-0.154961	182.855437
