0.297127	-2.404213	-0.093962	155.814801	-0.242637	-0.167559	0.352520	191.293377	2.881896	162.831054	0.615031	165.046676	2.291124	-0.963472	-0.182229	163.339803
0.302580	-3.142953	-0.102675	161.721769	-0.278615	-1.401088	0.341632	189.165235	2.986467	170.471511	0.610687	171.902428	2.362174	-0.881294	-0.234585	169.571645
0.318939	-3.717542	-0.117922	169.187478	-0.275344	-0.907629	0.367763	190.393050	2.755542	178.933651	0.558567	179.484154	2.122790	-0.717057	-0.213860	176.623595
0.341842	-3.799677	-0.142972	174.192061	-0.297149	-1.154359	0.428737	190.229247	2.178230	180.905358	0.428265	183.032968	1.687745	-1.127708	-0.199680	184.823481
0.373470	-2.896667	-0.120100	179.114553	-0.325497	-0.414170	0.499509	185.809157	1.873236	179.919505	0.320764	181.339147	1.524877	-0.881294	-0.233494	189.415346
0.404007	-3.142953	-0.084161	182.396215	-0.373467	-1.236522	0.531084	172.630672	1.841646	181.234056	0.304476	181.823129	1.513947	-0.717057	-0.246583	189.497392
0.408369	-3.471375	-0.065645	185.759847	-0.369107	-0.743182	0.560482	158.224252	1.727273	181.973416	0.267558	184.484797	1.430872	-1.127708	-0.199680	188.841377
0.392010	-3.635526	-0.089606	185.431729	-0.348391	-1.483252	0.576814	147.910670	1.411387	184.356026	0.180690	186.420492	1.152139	-1.456181	-0.147326	187.119473
0.378923	-3.142953	-0.086339	184.447254	-0.327677	-0.167559	0.607301	140.953047	0.933199	185.588373	0.072104	186.501195	0.795795	-0.388465	-0.115693	188.595357
0.396373	-3.307104	-0.081981	182.478185	-0.365836	-0.989912	0.572459	132.194652	0.572650	183.698750	-0.008248	184.726789	0.545481	-1.538359	-0.187683	188.595357
0.405097	-3.389239	-0.073270	181.411621	-0.374558	-0.825346	0.527819	119.589005	0.485509	180.248202	-0.029965	183.113670	0.520340	-0.963472	-0.238948	185.397449
0.402916	-3.471375	-0.093962	177.227574	-0.357113	-1.483252	0.462490	103.791203	0.482242	177.783508	-0.045168	180.129308	0.485362	-1.374123	-0.242220	178.509592
0.364744	-3.717542	-0.121190	173.125497	-0.311323	0.161453	0.451602	92.495273	0.071588	174.990116	-0.121178	176.096512	0.100599	-0.470643	-0.176776	173.261594
0.336389	-3.142953	-0.130991	167.874885	-0.298240	-0.660899	0.450513	85.619552	-0.609205	165.706531	-0.249307	167.063074	-0.452497	-1.209767	-0.172412	168.997677
