-0.348517	-2.240062	0.426629	-88.340535	0.382077	-0.167559	-0.098246	-155.113894	-4.557797	-101.055266	-0.954026	-93.213174	-3.608207	-0.634879	0.336965	-89.954397
-0.327794	-3.060937	0.440787	-100.810826	0.334107	-0.743182	-0.162485	-163.299333	-4.629689	-111.160416	-0.988773	-104.021020	-3.625696	-0.552821	0.272612	-102.828195
-0.299439	-3.060937	0.447323	-111.148109	0.333016	-0.496453	-0.222370	-170.584326	-4.625332	-121.429975	-0.987688	-112.328602	-3.598369	-0.552821	0.280246	-116.685955
-0.332158	-3.553391	0.405936	-122.551837	0.367904	-0.660899	-0.199506	-175.004534	-4.656921	-131.042258	-0.990944	-122.733167	-3.661768	-0.306406	0.393683	-128.821810
-0.376872	-2.075791	0.388510	-131.412348	0.422416	-0.414170	-0.148332	-180.079483	-4.769116	-139.997385	-0.979001	-132.250588	-3.782007	-0.470643	0.502758	-135.709667
-0.417225	-2.568364	0.381976	-140.929096	0.430049	-0.743182	-0.146153	-184.499572	-4.685242	-149.938246	-0.954026	-141.042036	-3.657395	-0.634879	0.504941	-141.121639
-0.407410	-3.389239	0.408114	-147.492419	0.434410	-0.989912	-0.183174	-187.691965	-4.446691	-156.757257	-0.921450	-148.220365	-3.475945	-0.059992	0.492942	-149.485500
-0.394323	-3.717542	0.390689	-156.106782	0.434410	-0.578736	-0.223459	-188.919780	-4.495709	-164.069135	-0.927966	-155.640802	-3.549181	-0.552821	0.537663	-157.685386
-0.408499	-1.993775	0.398313	-162.670106	0.449673	-0.167559	-0.214748	-186.955204	-4.622064	-172.859854	-0.952939	-163.222411	-3.643186	-0.717057	0.590018	-165.885272
-0.444490	-2.732515	0.393955	-168.823222	0.461666	-0.907629	-0.232170	-183.762930	-4.367176	-179.268082	-0.869329	-171.449291	-3.409267	-0.306406	0.628194	-172.363135
-0.455396	-2.978802	0.401580	-172.925299	0.487832	-0.660899	-0.288788	-183.762930	-3.773525	-182.143559	-0.729254	-171.933273	-2.927221	-1.127708	0.591109	-178.267029
-0.479389	-3.717542	0.344946	-177.683733	0.519450	-0.989912	-0.398757	-182.371429	-3.516458	-180.418225	-0.676048	-172.175147	-2.806982	-0.059992	0.590018	-184.334897
-0.504474	-2.075791	0.281779	-181.293513	0.557609	0.079170	-0.468441	-175.495589	-3.564386	-181.404198	-0.642386	-172.094561	-2.875846	-0.552821	0.611833	-184.170923
-0.550279	-2.568364	0.229502	-183.344552	0.553247	-0.989912	-0.513081	-159.288516	-3.477244	-183.950977	-0.619584	-173.868968	-2.804796	-0.963472	0.574748	-182.859013
-0.540464	-3.307104	0.196829	-182.688196	0.571781	-0.907629	-0.555546	-146.273716	-3.113429	-185.101239	-0.519684	-177.014502	-2.506387	-0.224228	0.522392	-182.449018
-0.527377	-3.307104	0.159800	-183.344552	0.568511	-0.825346	-0.580587	-138.743017	-2.613455	-186.333587	-0.396984	-176.853213	-2.105228	-0.799116	0.477672	-183.269007
-0.540464	-2.322078	0.143463	-181.703721	0.588135	-0.332006	-0.578410	-131.621709	-2.239838	-184.526049	-0.315545	-175.885366	-1.860378	0.597074	0.513665	-184.990912
-0.586270	-2.814651	0.100987	-180.391128	0.605579	-0.578736	-0.545746	-119.834724	-2.151606	-181.568487	-0.264510	-173.546391	-1.839610	-1.045530	0.579110	-181.793004
-0.586270	-2.978802	0.086828	-176.289050	0.614302	-0.743182	-0.506550	-104.446076	-2.050304	-179.596660	-0.238449	-170.158749	-1.719372	-1.127708	0.567113	-175.397069
-0.547009	-3.471375	0.060690	-173.171448	0.579414	-1.072076	-0.488039	-90.203460	-1.512206	-175.571041	-0.148323	-167.013215	-1.239511	0.350659	0.520211	-169.247154
-0.494659	-2.240062	0.057423	-168.659163	0.537984	-0.167559	-0.481507	-80.872107	-0.783487	-165.876554	0.002610	-158.141065	-0.664554	-0.799116	0.479853	-164.655289
-0.485934	-2.650499	0.017126	-162.998343	0.499825	-0.743182	-0.467352	-73.341527	-0.182212	-152.567229	0.133998	-143.542416	-0.204369	-0.881294	0.473308	-158.341281
-0.471755	-3.389239	-0.048220	-154.301892	0.493283	-1.565535	-0.419445	-63.519000	0.253496	-138.272051	0.225210	-129.105055	0.109344	-1.127708	0.476581	-148.829485
-0.421588	-3.963828	-0.157130	-146.261796	0.463846	-1.072076	-0.372626	-47.475493	0.664150	-123.894669	0.320764	-118.135804	0.418685	0.104245	0.441677	-135.791713
-0.340882	-2.075791	-0.223565	-136.580989	0.391891	0.161453	-0.325807	-27.421286	0.989840	-113.214328	0.391345	-108.134518	0.670091	-0.306406	0.340237	-121.195892
-0.257996	-2.322078	-0.252970	-125.095172	0.270872	-0.496453	-0.305120	-11.050409	1.241460	-104.587899	0.430436	-97.487961	0.897452	-1.045530	0.235527	-107.666080
-0.184925	-3.060937	-0.264951	-109.507278	0.197825	-1.072076	-0.256124	-0.818610	1.486546	-96.290167	0.420662	-88.615811	1.032993	-1.866832	0.189714	-97.744289
-0.119488	-3.799677	-0.279110	-95.642304	0.157486	-1.812265	-0.147243	6.220915	0.586811	-91.771561	0.191548	-85.147583	0.394636	0.186423	0.257342	-85.444460
-0.066047	-3.142953	-0.225743	-83.007834	0.124778	0.243617	0.024789	19.153813	1.475653	-84.706057	0.402203	-79.904949	1.365288	0.186423	0.366415	-71.668627
-0.018061	-2.240062	-0.136436	-71.111929	0.053912	0.161453	0.166335	32.496102	3.111733	-64.249143	0.716014	-58.289259	2.506460	-0.881294	0.440586	-56.006916
0.007024	-2.732515	-0.114654	-57.246836	0.007031	-0.907629	0.245816	46.984305	2.864469	-39.027131	0.606344	-32.076088	2.212423	-1.620418	0.450403	-41.493141
0.083367	-3.307104	-0.170199	-44.202278	-0.042031	-1.483252	0.269771	57.379788	2.000680	-21.609983	0.382657	-16.670762	1.587183	-0.388465	0.442767	-25.667337
0.180431	-3.389239	-0.191981	-30.911571	-0.137973	-0.002993	0.300257	69.003088	2.052964	-9.943788	0.378315	-5.782214	1.785029	-0.552821	0.370779	-9.185637
0.293854	-2.896667	-0.183268	-16.718359	-0.266622	-0.578736	0.277393	78.498244	2.972306	3.447621	0.540106	7.445308	2.576416	-1.045530	0.233344	3.934181
0.358202	-3.307104	-0.187624	-1.212554	-0.323315	-0.825346	0.213152	88.975511	3.694490	20.782684	0.691041	25.834762	3.089069	-0.881294	0.116635	12.708036
0.375650	-3.225088	-0.245347	12.816479	-0.318954	-1.401088	0.151090	99.452896	3.957004	37.460352	0.757277	41.643367	3.221332	-1.209767	0.082822	21.153942
0.333117	-3.553391	-0.337921	27.666047	-0.278615	-0.002993	0.159801	111.321783	3.891648	53.070082	0.789853	55.596746	3.113116	-0.224228	0.100273	35.585671
0.329845	-2.896667	-0.399999	42.351436	-0.278615	-0.660899	0.166335	121.226092	3.927593	63.668338	0.834373	65.517447	3.136071	-0.717057	0.010832	53.461446
0.347295	-3.553391	-0.413068	56.790677	-0.316774	-0.825346	0.123870	132.931294	4.367658	73.773488	0.921242	77.293256	3.520834	-0.963472	-0.171322	70.517234
0.398554	-3.307104	-0.408713	71.230037	-0.353842	-1.154359	0.036765	143.572364	4.683544	86.589945	0.961418	89.714220	3.736170	-1.291945	-0.332753	81.259013
0.392010	-3.635526	-0.428317	84.274596	-0.340759	-0.496453	0.042209	156.832751	4.595314	99.734981	0.966847	101.328624	3.639979	-0.552821	-0.327299	91.180923
0.365836	-2.814651	-0.442475	96.580828	-0.298240	-0.578736	0.108627	166.164104	4.656313	110.004420	1.017882	112.055883	3.653096	-0.881294	-0.248764	105.202657
0.327664	-3.307104	-0.442475	107.738407	-0.300420	-0.907629	0.163068	174.103956	4.681366	119.370329	1.018968	121.492602	3.659655	-1.538359	-0.273851	118.486449
0.370197	-3.307104	-0.409802	119.224224	-0.326586	-0.907629	0.136936	177.787403	4.776132	129.721973	1.029827	130.687328	3.761311	-0.717057	-0.382926	129.720269
0.426909	-3.881812	-0.402179	127.756616	-0.378918	-0.989912	0.086851	182.453080	4.860005	138.594896	1.023311	141.011308	3.840013	-1.209767	-0.484366	137.838228
0.450904	-2.404213	-0.390198	137.027216	-0.396361	-0.414170	0.085762	186.955071	4.755437	148.124975	0.986393	149.641467	3.718680	-0.963472	-0.506181	143.168035
0.426909	-3.060937	-0.408713	144.739193	-0.397452	-0.989912	0.121693	191.538964	4.522334	156.094128	0.957073	156.013238	3.535045	-0.717057	-0.485455	151.122020
0.434545	-3.389239	-0.405445	153.435525	-0.386550	-0.907629	0.157624	192.030138	4.538673	162.255864	0.967932	164.159531	3.606095	-1.456181	-0.534539	160.797790
0.451993	-3.963828	-0.416336	159.506552	-0.406175	-1.318805	0.152180	189.983779	4.684634	170.964497	0.974448	171.176572	3.695727	-0.552821	-0.591259	167.603720
0.474897	-2.650499	-0.409802	165.249460	-0.417077	-0.167559	0.170689	186.627701	4.405781	178.358579	0.909296	178.758181	3.429016	-0.799116	-0.607620	175.065545
0.473806	-3.060937	-0.394554	169.925924	-0.449785	-1.318805	0.236018	186.709603	3.827380	180.001709	0.768136	180.935867	2.990692	-1.209767	-0.601075	180.395471
0.502162	-3.635526	-0.349902	175.586743	-0.459596	-1.072076	0.331833	185.481787	3.586653	179.590927	0.713843	179.726028	2.854057	-0.470643	-0.571625	185.233475
0.540334	-3.717542	-0.299802	178.047989	-0.495575	-0.989912	0.408050	178.114892	3.591009	179.262229	0.691041	180.774579	2.904339	-1.127708	-0.589076	187.201400
0.562146	-2.650499	-0.230100	179.606731	-0.515200	-0.332006	0.471200	163.544787	3.509314	181.480549	0.637833	182.548985	2.835475	0.022186	-0.575988	185.479496
0.557783	-3.225088	-0.187624	179.442672	-0.532643	-1.154359	0.500599	149.547758	3.125893	184.191617	0.554223	184.565383	2.508646	-1.374123	-0.515997	185.069501
0.561055	-3.307104	-0.162576	180.345177	-0.520651	-0.743182	0.529996	141.771591	2.641169	184.356026	0.436950	185.694636	2.140279	-1.456181	-0.482184	185.643469
0.578505	-3.635526	-0.152773	178.704346	-0.539185	-1.154359	0.526729	133.586153	2.288247	183.287968	0.340310	183.355544	1.908547	-0.634879	-0.496363	186.545385
0.607952	-2.814651	-0.112476	175.996951	-0.559900	-0.167559	0.512575	123.026865	2.177142	179.837420	0.304476	180.855281	1.861544	-0.717057	-0.547629	185.151429
0.614494	-3.060937	-0.075448	172.715289	-0.583886	-1.072076	0.469022	107.474650	2.083464	177.619100	0.269729	179.000172	1.754424	-1.538359	-0.574898	177.525511
0.579595	-3.389239	-0.067824	170.582161	-0.539185	-0.660899	0.450513	93.723089	1.554080	174.168552	0.168745	174.725385	1.290960	-0.388465	-0.509453	171.211622
0.544696	-3.553391	-0.077625	165.003431	-0.492304	-1.318805	0.434181	82.918334	0.806843	164.556269	0.029757	165.369370	0.681022	-1.456181	-0.462551	166.783731
0.516341	-2.978802	-0.024260	159.096344	-0.466139	-0.167559	0.438535	76.288081	0.202301	150.343295	-0.096203	152.545127	0.239419	-0.799116	-0.462551	161.289831
0.501071	-2.978802	0.060690	151.302516	-0.474861	-0.907629	0.394983	66.711141	-0.208353	135.144348	-0.210218	137.462378	-0.061175	-1.374123	-0.472367	151.122020
0.458538	-3.553391	0.142373	144.164806	-0.422529	-0.989912	0.339455	50.995122	-0.579795	123.560238	-0.297086	125.686685	-0.342096	-0.552821	-0.421102	137.264141
0.398554	-3.553391	0.204452	132.925138	-0.341850	-1.236522	0.283925	29.876785	-0.951234	112.797812	-0.358979	114.878840	-0.644878	-1.291945	-0.306574	122.832412
0.303671	-3.389239	0.242571	120.290787	-0.251359	0.490347	0.283925	13.669593	-1.248603	102.939035	-0.388297	106.813249	-0.897379	-0.799116	-0.195318	111.680520
0.227328	-2.404213	0.280689	106.917991	-0.182673	-0.414170	0.242551	4.010751	-1.449030	93.737534	-0.404585	97.699108	-0.970615	-1.538359	-0.189864	99.954777
0.150985	-3.389239	0.276333	93.135107	-0.133611	-0.989912	0.112982	-2.292013	-0.518795	89.136724	-0.185243	93.021042	-0.319142	-0.224228	-0.248764	87.326881
