0.286220	-3.881812	-0.276932	77.054916	-0.242637	-0.332006	-0.016586	-11.541464	0.169622	88.561653	-0.088602	91.730617	0.325774	-0.634879	-0.349114	75.765113
0.266589	-2.157927	-0.271486	65.897337	-0.216471	-0.002993	-0.126556	-26.357156	-0.273709	84.946816	-0.166784	88.423678	-0.331165	-1.045530	-0.409103	63.711304
0.193518	-3.389239	-0.293268	58.841716	-0.180493	-0.989912	-0.214748	-35.361138	-1.736596	63.996916	-0.437160	68.340403	-1.383797	-1.702596	-0.463641	55.593464
0.147713	-3.553391	-0.323762	54.001312	-0.106355	-0.989912	-0.339961	-41.254631	-1.550330	40.746611	-0.338347	44.224333	-1.137855	-0.059992	-0.539993	45.835528
0.086638	-3.963828	-0.385842	43.007792	-0.034399	-0.743182	-0.491305	-49.521852	-0.770415	23.822450	-0.138551	27.609286	-0.597877	-0.306406	-0.617436	30.829832
-0.009335	-2.404213	-0.422871	29.142819	0.064815	-0.085276	-0.595832	-61.472641	-0.833593	13.224313	-0.119005	18.253153	-0.779327	-0.963472	-0.594530	13.938019
-0.132575	-3.060937	-0.475149	11.832004	0.158575	-0.578736	-0.595832	-75.633474	-1.755113	0.490060	-0.274282	5.670901	-1.595854	-0.799116	-0.494182	-1.395745
-0.188195	-3.225088	-0.479504	-4.986513	0.225081	-0.743182	-0.530503	-89.712405	-2.567706	-18.405928	-0.444761	-12.637967	-2.192675	-0.881294	-0.425464	-12.383545
-0.176200	-3.471375	-0.449009	-23.281683	0.203276	-0.825346	-0.501105	-102.481618	-2.755060	-36.151654	-0.509912	-31.108241	-2.230932	-0.224228	-0.447279	-24.601328
-0.120578	-2.404213	-0.371684	-39.772082	0.155306	-0.332006	-0.502193	-112.713416	-2.529582	-52.090081	-0.492538	-46.513449	-1.994827	-0.388465	-0.475639	-41.739161
-0.107491	-2.978802	-0.315051	-56.262361	0.121507	-0.989912	-0.466262	-124.664086	-2.244194	-64.906419	-0.458878	-57.966565	-1.753258	-0.881294	-0.364384	-58.876876
-0.105310	-3.307104	-0.276932	-70.455573	0.137861	-0.743182	-0.360648	-138.088277	-2.286675	-75.011689	-0.468650	-68.209842	-1.819935	-0.881294	-0.205134	-73.554625
-0.095495	-3.471375	-0.256238	-84.566695	0.121507	-0.743182	-0.290965	-153.149437	-2.440262	-88.238809	-0.516428	-81.598770	-1.916126	-0.470643	-0.117876	-84.132430
-0.054051	-2.404213	-0.188714	-96.216571	0.088800	-0.167559	-0.301853	-162.317104	-2.200623	-99.987208	-0.477337	-93.616454	-1.642856	-0.224228	-0.146234	-95.038303
-0.021333	-2.978802	-0.134259	-106.553735	0.041919	-0.743182	-0.381337	-166.573509	-2.123285	-111.078331	-0.489282	-104.666290	-1.612250	-0.717057	-0.170230	-107.420059
